,pcstrip,Year,Number_of_Patients,HB,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
155,CH87RS,2018,9873.0,7A1,318817.0,375758.0,W01000304,W02000060,C1,W99999999,W06000005,-101,7.235078592557039,0.1581743020248469,10.370336225944053,10.403446365406337,1.4414239880906696,5.546350806516779,0.6204652692169087,0.009129844809083187,0.0043251318399285055,25.41406916862166,0.268817644636852,0.30906541545296934,0.8140968127623861,0.7999016406388092,0.008951629406115446,0.03613708466884789,0.3554792132536487,-0.16429175180306796,-0.4915748497357352,0.20354615819427876,1.077397312443476
156,CH87TR,2018,2686.0,7A1,318732.0,375819.0,W01000304,W02000060,C1,W99999999,W06000005,-101,7.740076625106568,0.03882197376526809,8.280250681687427,8.34747568114138,0.8998906293943237,5.385169022753981,0.8195365595959184,0.0,0.02029797868630566,23.23097049175744,0.4585829390345813,-0.516151378219483,0.11977311757002661,0.12149899997306303,-0.7778899595302855,-0.038349814696005166,0.8693446903523263,-0.16523956233555795,-0.2685043171915145,-0.04010289481461765,0.49953137161341526
157,CH87TZ,2018,3392.0,7A1,318898.0,375396.0,W01000304,W02000060,C1,W99999999,W06000005,-101,7.625845795903926,0.07757190362197668,8.961864309478429,9.014064688370876,1.4701895918982597,5.497480643680724,1.5057228920854029,0.0,0.03336902807271579,25.19087551556117,0.41565792638948745,-0.2482295593686713,0.34620427683132904,0.34145142740999535,0.0507477127742145,0.013552727949789255,2.6406069675595276,-0.16523956233555795,-0.08595915316525028,0.1786361883509109,2.898288046489531
158,GL156TN,2018,4603.0,7A6,356308.0,204484.0,E01022263,E02004631,E1,E12000009,E07000080,84,5.70231327808703,0.24785163447672265,11.590441920396035,11.66104724373905,1.0458117572290655,8.26963700800811,0.5425903680865481,0.0,0.03800169825158866,27.469251289626527,-0.3071562055474098,0.9291056093073043,1.2194143351121438,1.2148685286854126,-0.5658682802725519,1.2946486887512259,0.1544596531393966,-0.16523956233555795,-0.02126109314864824,0.4329188305569014,1.8047769301004974
159,LD15ES,2018,10309.0,7A7,306111.0,260918.0,W01000456,W02000109,D2,W99999999,W06000023,-32,5.841693310348754,0.10112334559892489,9.74561930159825,9.773607244169588,1.6441617895232759,5.778580682895081,0.5802036950340249,0.0004408121523094149,0.025500515287464977,23.71981087972196,-0.25478076811891454,-0.08539196987221155,0.6065666642701836,0.5920754657269987,0.3035272658927193,0.14345742216281337,0.2515514545756306,-0.1651937996298882,-0.19584772557931662,0.014455105179747468,0.14241265710229833
160,LD16AS,2018,0.0,7A7,305439.0,261369.0,W01000454,W02000109,D2,W99999999,W06000023,-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.88879323917287,0.0,65.88879323917287,-2.4499391239306343,-0.784571317585345,-2.6309153727774146,-2.632893165401615,-2.085420440027692,-2.52699669337128,-1.2461363737166191,6.6749744293646165,-0.5519779495798715,4.720807927026154,-0.9905435008494691
161,LD23DZ,2018,7547.0,7A7,303564.0,251108.0,W01000432,W02000110,D2,W99999999,W06000023,9,6.412983899221871,0.11326244663296461,9.815259519877825,9.843048892417729,1.5301066911528616,5.411514115642387,0.5085890683458436,0.0,0.019887805037266372,23.819505113413655,-0.040104433169972996,-0.0014607204407849287,0.629701054067169,0.6149889235424553,0.13780655194793703,-0.02617496319030235,0.06669162752421448,-0.16523956233555795,-0.2742326419671041,0.02558167764614646,0.2006431931532497
162,LD30AW,2018,8436.0,7A7,315492.0,234175.0,W01000494,W02000111,D2,W99999999,W06000023,-20,5.375445794571581,0.14642981909431682,11.245838061414698,11.282984404216073,1.6498294380049954,6.7171755625947,0.1859058266072876,0.0,0.029834133578634143,25.35777084508895,-0.4299846132645637,0.22786260450994072,1.1049373820501254,1.090120237947175,0.31176229235096886,0.5772100505084518,-0.7662550904683002,-0.16523956233555795,-0.13532610727595562,0.1972628722575955,-0.17882253088726166
163,LD30LU,2018,0.0,7A7,313540.0,235275.0,W01000430,W02000111,E2,W99999999,W06000023,-25,1.0291005291005293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0291005291005293,-2.0632295680860424,-0.784571317585345,-2.6309153727774146,-2.632893165401615,-2.085420440027692,-2.52699669337128,-1.2461363737166191,-0.16523956233555795,-0.5519779495798715,-2.5179865785691784,-7.444047936705052
164,LD38AH,2018,15752.0,7A7,304177.0,228559.0,W01000489,W02000113,D2,W99999999,W06000023,49,5.973439317704509,0.3205414232721222,10.444526551144785,10.495466473013614,1.6790679005307543,6.557447099707053,0.4220055316923318,0.0,0.07390894774950416,25.447967745920387,-0.20527400124029663,1.4316918203781654,0.8387427421514705,0.8302652467314913,0.354245433864557,0.5033947739737041,-0.15680765399769303,-0.16523956233555795,0.48020551106630077,0.20732947607391203,2.21484136060241
165,LD39DD,2018,0.0,7A7,304428.0,228720.0,W01000492,W02000113,D2,W99999999,W06000023,-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.31022279099742,0.0,43.31022279099742,-2.4499391239306343,-0.784571317585345,-2.6309153727774146,-2.632893165401615,-2.085420440027692,-2.52699669337128,-1.2461363737166191,4.330990788146899,-0.5519779495798715,2.200881839262435,-3.334527142067187
166,LD65ED,2018,3286.0,7A7,297262.0,268060.0,W01000487,W02000108,D2,W99999999,W06000023,-17,5.860110538219904,0.31734482108001016,10.482479086574765,10.570928135857805,2.1821354555547097,6.545559012265468,0.7918340239373394,0.0017133556069562237,0.0,26.26962534252219,-0.24786004676221093,1.4095901165397293,0.8513505249831704,0.8551651111771897,1.08519666333324,0.4979009349539977,0.7978357516402886,-0.1650616911313773,-0.5519779495798715,0.2990322000191048,2.097691291883748
167,LD71AD,2018,4748.0,7A7,328681.0,272387.0,W01000449,W02000107,D2,W99999999,W06000023,-121,5.084164857140641,0.11925308833648678,11.237355953974713,11.31977830688048,1.6968260336195056,5.958046752797916,0.5450609067712677,0.0,0.31217574847751517,24.723129945546297,-0.539440510676615,0.039959318956094475,1.1021196370076165,1.1022610145248604,0.3800477919865654,0.22639403432942715,0.1608368888397185,-0.16523956233555795,3.807746470870863,0.12643251730708543,4.406123620179363
168,LD82RJ,2018,3527.0,7A7,331687.0,264260.0,W01000486,W02000107,D2,W99999999,W06000023,-69,5.438798295446543,0.07131871080344869,12.141582585786438,12.275702488567267,1.9125175211670036,6.983145307926808,0.2334077627245061,0.0,0.02783046665743283,26.914890086635573,-0.4061783700626351,-0.2914649097231134,1.4025025462220593,1.417684524254723,0.6934449817561685,0.7001225856110751,-0.6436376853190584,-0.16523956233555795,-0.16330853592204211,0.37104825019100096,-0.25214453910768403
169,LL111EB,2018,0.0,7A1,333387.0,350681.0,W01000372,W02000085,C1,W99999999,W06000006,-51,0.10775221449378752,0.0,0.0,0.0,0.0,0.0,1.5034512801011894,0.14555610113743855,0.0,1.7567595957324156,-2.4094486083494364,-0.784571317585345,-2.6309153727774146,-2.632893165401615,-2.085420440027692,-2.52699669337128,2.634743224104464,-0.15012872435187338,-0.5519779495798715,-2.436774746792129,-3.894276541163677
170,LL112SA,2018,13351.0,7A1,333644.0,350928.0,W01000393,W02000086,C1,W99999999,W06000006,10,6.479598028033838,0.13479393967109657,9.43529848512576,9.504563444587083,1.3870587190418497,6.299592314319576,0.6381642248717045,0.0,0.026213438595089896,24.443770670525147,-0.015072553934262623,0.14741069168000856,0.5034784932714589,0.5032998691251575,-0.07004046589953063,0.3842324033787221,0.4011657724475151,-0.16523956233555795,-0.18589131746843884,0.09525407194889214,0.6856728995144217
171,LL112SJ,2018,0.0,7A1,333576.0,350915.0,W01000372,W02000085,C1,W99999999,W06000006,-51,2.81101817833452,0.0,0.6172839506172839,0.6172839506172839,0.9539842873176205,0.4830917874396135,0.0,0.0,0.0,4.865378203709038,-1.393630667685904,-0.784571317585345,-2.425854448475406,-2.4292097834622144,-0.6992925119894491,-2.3037456006301973,-1.2461363737166191,-0.16523956233555795,-0.5519779495798715,-2.0898312082218626,-6.570765654365513
172,LL113NS,2018,9657.0,7A1,328624.0,351132.0,W01000364,W02000083,D1,W99999999,W06000006,104,7.787933118838794,0.1913254460372248,7.861908035126307,7.919413745553091,1.3982731121007665,6.343189292069719,0.5769128600257992,0.0,0.09599343355727648,24.217047574625397,0.476566180624831,0.5382765348956489,-0.019199764671583765,-0.019747346433577846,-0.053746084931610795,0.40437986432918327,0.24305677662214292,-0.16523956233555795,0.7886288032624833,0.06995019164488007,1.8615413866359702
173,LL113SA,2018,4796.0,7A1,328307.0,351227.0,W01000364,W02000083,D1,W99999999,W06000006,104,7.975205433122844,0.18608014132504097,8.297844954336178,8.379755465800226,1.396876994172781,6.665922994957997,0.7124574496581169,0.0,0.022636758733260418,25.316298479037005,0.5469383079641024,0.5020098478561696,0.12561791202510106,0.13215026621935755,-0.055774627829583444,0.5535247136259438,0.5929399018429935,-0.16523956233555795,-0.23584182968407774,0.19263426667889166,1.372956931862987
174,LL114UF,2018,8110.0,7A1,331195.0,353908.0,W01000377,W02000081,C1,W99999999,W06000006,-26,9.165552838704846,0.08999362289619006,7.941685627994411,7.982309648417473,1.5040201266064874,5.372126029389225,0.7828779218238506,0.0008851359126193827,0.0715260845450762,24.897765323750686,0.9942402998459964,-0.16234425238855385,0.007302247758455053,0.001006230899412267,0.09990308105747513,-0.04437737011508895,0.7747172412979373,-0.16514767236829025,0.4469273754212241,0.14592304468098677,1.889399222707726
175,LL115RR,2018,6412.0,7A1,330467.0,351827.0,W01000373,W02000082,C1,W99999999,W06000006,101,7.915948534231262,0.14244496452899968,8.796651633193676,8.854419752036769,1.3525001025981167,6.95936937148115,0.9345421501129945,0.0,0.048821511052495596,26.159224874989295,0.5246710868296226,0.20031082604366576,0.2913208409806458,0.2887738541319047,-0.12025372836500693,0.6891350177607335,1.166210212887281,-0.16523956233555795,0.12984418111712967,0.2867107371135587,2.1445705986740458
176,LL120TR,2018,12707.0,7A1,333321.0,355933.0,W01000390,W02000420,D1,W99999999,W06000006,118,8.074354377879617,0.24531458384981594,7.956160043516168,7.995557474028562,0.5886116396017186,5.062157404005175,0.7138796354594789,0.0064081865063795,0.1281266170111231,22.686283301330747,0.5841959356740635,0.9115641267551817,0.012110629739964147,0.005377577215984359,-1.230174663690624,-0.18762309718324052,0.5966110097357915,-0.16457429947601143,1.237388277032589,-0.10089378784203089,3.1705626269375986
177,LL127TH,2018,5651.0,7A1,335006.0,351821.0,W01000415,W02000084,C1,W99999999,W06000006,18,7.464961898124297,0.12089280566205557,10.110617171258738,10.14707984538611,1.2454955093309148,6.4249251235258065,0.9653845476682084,0.0,0.011770782664280329,26.368739729697392,0.35520188842856515,0.051296527820526086,0.7278184811139505,0.7153091289405261,-0.275730141475634,0.44215242466473514,1.2458241205703158,-0.16523956233555795,-0.38759180209866406,0.3100940575662326,1.8148003013257115
178,LL129LG,2018,2037.0,7A1,330422.0,357557.0,W01000269,W02000077,D1,W99999999,W06000005,126,7.266242758993891,0.25047356905903745,10.38268112348488,10.432585349161716,1.694324701192938,8.431304160735863,0.9656508722400924,0.0,0.12777048673918007,29.040581411383535,0.2805283382185524,0.9472339900501667,0.818197771644606,0.8095165459860773,0.3764133854456341,1.3693598915603236,1.2465115878737816,-0.16523956233555795,1.2324147009267448,0.6082902419309283,4.350965600719765
179,LL129NL,2018,8974.0,7A1,330914.0,358035.0,W01000308,W02000077,D1,W99999999,W06000005,7,5.914024386800417,0.2528436798695827,10.200673774153119,10.234548778255949,1.3205044754681419,6.478774929204694,0.411057576932243,0.0,0.026712270177230563,24.61175382653103,-0.22760060674747734,0.9636212300164689,0.7577351672849638,0.7441709972002523,-0.1667429975590081,0.46703802254546783,-0.18506776114492113,-0.16523956233555795,-0.17892483067067472,0.11400216488487828,0.95095946631809
180,LL130ED,2018,6613.0,7A1,337318.0,341783.0,W01000404,W02000095,E1,W99999999,W06000006,-43,5.498372597402819,0.12032298108212222,10.834528601963106,11.004615449984888,1.6079301768996181,8.072779865160108,0.37672770757348295,0.0,0.07921960814198908,26.68074877810304,-0.38379187700602485,0.04735669003382073,0.9683009154046545,0.9982676473070929,0.2508831596918442,1.2036751441839892,-0.273683928062753,-0.16523956233555795,0.5543721172641062,0.34491644556906836,0.7772810872006841
181,LL137BS,2018,3535.0,7A1,334004.0,349496.0,W01000381,W02000089,C1,W99999999,W06000006,107,9.055361781060562,0.14393310269142046,10.778500103379333,10.843280695717992,1.6036418146727063,6.663902708854301,0.9218161387058821,0.0,0.03820622250887572,29.231936241702872,0.9528333296281195,0.21059999778285157,0.9496883211595699,0.9450324897421145,0.24465221990877867,0.5525910792897233,1.1333603835079236,-0.16523956233555795,-0.018404787354820196,0.6296467768828683,3.058181850970631
182,LL137DE,2018,13501.0,7A1,333353.0,349975.0,W01000402,W02000088,C1,W99999999,W06000006,74,7.4961609406814835,0.1105871086444994,10.05762826480859,10.089439338780899,1.4288885804609837,6.501666189684299,0.7855224835202497,0.0,0.027598460032472925,26.41226464177241,0.36692568756081434,-0.01995833895418151,0.7102156354161901,0.6962896593588058,-0.009262170166734666,0.4776167553021933,0.7815436850068704,-0.16523956233555795,-0.16654864971524055,0.31495174161036665,1.4930124809215104
183,LL137TD,2018,0.0,7A1,332521.0,350330.0,W01000350,W02000088,C1,W99999999,W06000006,-6,2.074105946589267,0.0681663258350375,0.8717287682234881,0.8717287682234881,0.0,0.1760472220783928,0.48289380851475233,0.0,0.0,3.6729420712409375,-1.6705433635560814,-0.313260890195281,-2.3413282115142673,-2.345251370295698,-2.085420440027692,-2.4456400325360015,0.0003640976873433435,-0.16523956233555795,-0.5519779495798715,-2.222915405252648,-5.045909038275147
184,LL137YP,2018,2.0,7A1,332116.0,350671.0,W01000350,W02000088,C1,W99999999,W06000006,-6,5.88235294117647,0.0,5.88235294117647,5.88235294117647,0.0,0.0,5.88235294117647,0.0,0.0,17.647058823529413,-0.23950192282288302,-0.784571317585345,-0.6768053882523909,-0.6919103492732112,-2.085420440027692,-2.52699669337128,13.938062687963734,-0.16523956233555795,-0.5519779495798715,-0.6633064194502128,11.504861586366866
185,LL138DB,2018,6580.0,7A1,333780.0,350255.0,W01001931,W02000089,C1,W99999999,W06000006,-50,8.097438878158252,0.10707790616563909,7.377333394509713,7.412789786514373,1.3069805969278772,5.879459006564144,0.5989200457787528,0.0,0.040564789105611315,23.40266622010904,0.5928704981654926,-0.04422139992819414,-0.18017482906259066,-0.1869165742182035,-0.18639303371711594,0.19007629786833766,0.29986422979638083,-0.16523956233555795,0.014534031368916088,-0.020940452886601128,0.5108912228488339
186,LL138RG,2018,5485.0,7A1,334119.0,350704.0,W01001931,W02000089,C1,W99999999,W06000006,-50,8.329317361435553,0.08652189272757431,7.577104233848707,7.616647794424868,1.1712233520286113,5.5816721013765545,1.505862722393055,0.0,0.030470707038749364,24.291245224386216,0.6800044785128325,-0.1863482251641003,-0.11381121646181437,-0.11965014286984894,-0.38364671083742674,0.05246010625501081,2.640967913467989,-0.16523956233555795,-0.12643597127721054,0.07823116734758019,2.723298490334104
187,LL138TH,2018,3848.0,7A1,334968.0,350266.0,W01000353,W02000087,C1,W99999999,W06000006,-128,10.063933150095808,0.3367394054591311,5.239354991455916,5.2607453524039345,1.2730708417951568,4.84358151847367,1.2870100569864884,0.004716050775844941,0.0798476011240271,23.069796375990038,1.3318285542230257,1.5436866772799556,-0.89040846956066,-0.8970203894642367,-0.23566350834365712,-0.2886335191371803,2.0760404992268415,-0.16474996774873032,0.5631424216615986,-0.05809105132464797,4.452927795178454
188,LL141AA,2018,5981.0,7A1,329184.0,346408.0,W01000411,W02000092,C1,W99999999,W06000006,2,7.6836686724638055,0.026790847707124834,8.14681103465951,8.222800726336407,1.572815527965691,5.61537404563801,0.6345087525136665,0.0,0.20248538451065715,23.7559585726247,0.43738627875140074,-0.599336075281924,0.07544464064993964,0.08036036934379641,0.19986198857021825,0.0680347777346196,0.3917298510561987,-0.16523956233555795,2.2758537443963576,0.018489440062337416,2.4207546059302714
189,LL142EN,2018,8595.0,7A1,329659.0,346228.0,W01000405,W02000092,C1,W99999999,W06000006,-70,7.160183325369413,0.03703773093348385,7.152400864169699,7.2130558984976245,1.2994428895134904,5.412199633554547,1.7066883253454894,0.0,0.042761746373414684,22.828607803214048,0.24067392622451853,-0.5284878543506881,-0.2548971226375137,-0.2528221817728375,-0.19734523376837712,-0.025858164960726862,3.159361821892986,-0.16523956233555795,0.0452158774054571,-0.08500937983458373,2.498702027063878
190,LL143AB,2018,2297.0,7A1,327935.0,342229.0,W01000355,W02000094,C1,W99999999,W06000006,-36,7.742499132350326,0.18842285159369074,7.463275356893967,7.541510912155808,1.569407719477484,7.438932571671383,0.9485815193319789,0.0023293733985557882,0.10273647944630462,25.431684079979235,0.4594932550569459,0.5182076370789662,-0.15162502110918402,-0.14444284041793912,0.19491048299333785,0.910755445316155,1.202450230963934,-0.16499773953490565,0.8827995451410228,0.2055121052751839,2.753510088288024
191,LL145DH,2018,9761.0,7A1,329174.0,337784.0,W01000361,W02000096,D1,W99999999,W06000006,-99,6.010177408426248,0.3861119251901357,9.905833774384737,10.01902570611056,1.346004035878329,6.824345450143059,0.44301979446364503,0.01125922290758834,0.010650363784577253,25.039943543119563,-0.19146877002736598,1.885054399402122,0.6597897034295563,0.6730554786829737,-0.12969243676136405,0.6267364451319596,-0.10256324665849961,-0.16407069142015668,-0.40323913400960965,0.1617911265385951,1.696768035969463
192,LL146NH,2018,8920.0,7A1,330337.0,343862.0,W01000420,W02000093,C1,W99999999,W06000006,39,7.636124489547042,0.11389705637622909,8.491083153753427,8.537389972931143,1.1918635468036263,4.981222492837203,0.7703786598095808,0.0,0.01163461144617689,23.23087621830483,0.41952039554676807,0.002927049996596348,0.1898113901534916,0.18416446404625408,-0.3536567510465357,-0.2250255284166857,0.7424527232646458,-0.16523956233555795,-0.3894935160781241,-0.040113416390071786,0.7943315544405822
