,pcstrip,Year,NUMBER_OF_PATIENTS,SHA,PCT,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
5291,SE20ER,2015,4650.25,Q63,08A,546416.0,178644.0,E01001573,E02000320,A1,E12000007,E09000011,95.0,4.273500230318212,0.17805690443727587,10.71643854920372,10.872845033037564,2.9316520507635135,7.626721015093463,0.2734617500729261,0.009354541876865212,0.0,26.16559152559982,,,,,,,,,,,0.0
5292,SE218AU,2015,18723.75,Q63,08K,533147.0,171881.0,E01003946,E02000839,A1,E12000007,E09000028,-98.0,4.929815698421561,0.3066394905366863,8.115924693561972,8.301328825442104,1.7726408698651899,5.11125387085362,0.4245228991319468,0.27657597762648595,0.18577890252456683,21.1227776318776,,,,,,,,,,,0.0
5293,SE218EZ,2015,5466.75,Q63,08K,532532.0,172591.0,E01003165,E02000642,A1,E12000007,E09000022,75.0,5.584514490911727,0.49715317253652835,9.551048180168232,9.600908999358863,2.1963442094830623,6.649023805088443,0.5977335556507022,0.0,0.08373158536598833,25.12567823302933,,,,,,,,,,,0.0
5294,SE220SQ,2015,12744.25,Q63,08Q,534785.0,174519.0,E01004018,E02000838,A1,E12000007,E09000028,120.0,4.349171044282321,0.5043633303076753,9.406871017364692,9.592110845048158,1.831424971622402,6.315835519087538,0.3871963932603464,0.0006671470125156779,0.12294949543766152,22.980769250620956,,,,,,,,,,,0.0
5295,SE228JN,2015,4079.0,Q63,08Q,533989.0,173914.0,E01003958,E02000838,A1,E12000007,E09000028,76.0,3.42912579106402,0.15140774660213766,8.62345695685951,8.908523882901745,3.0377912840011305,5.644107556685473,0.12981522446882407,0.0,0.031345847294794914,21.300771485723327,,,,,,,,,,,0.0
5296,SE228LY,2015,4083.75,Q63,08Q,533761.0,174172.0,E01004072,E02000836,A1,E12000007,E09000028,-28.0,4.557192715193517,0.5043893594519678,10.538446704621494,10.705764724732198,2.6054484419724573,7.79422388744027,0.5670467511510376,0.0,0.0,26.734065879941443,,,,,,,,,,,0.0
5297,SE228QN,2015,6976.5,Q63,08Q,533471.0,175307.0,E01003953,E02000834,A1,E12000007,E09000028,104.0,5.303599513748819,0.14554156526529285,11.155309185082395,11.210428644731643,2.5867406215823445,6.695353303286503,0.2786100490197339,0.3276129449416801,0.03435786389304371,26.547886642576017,,,,,,,,,,,0.0
5298,SE229EP,2015,10146.25,Q63,08Q,534047.0,174704.0,E01003955,E02000834,A1,E12000007,E09000028,36.0,4.861208856856083,0.34051223359684846,9.463711243877029,9.622111058888525,2.665623816268358,6.4067882004494905,0.585406412860667,0.3203138913373858,0.29731978155715616,24.80196447025736,,,,,,,,,,,0.0
5299,SE229QU,2015,7090.75,Q63,08Q,534399.0,175287.0,E01004021,E02000834,A1,E12000007,E09000028,95.0,5.152624997330458,0.680105933665918,9.411789097376717,9.758240620347125,1.9489479106423986,6.58555164342426,0.7327792163100844,0.029893735440315677,0.04810652236075191,24.888144057160563,,,,,,,,,,,0.0
5300,SE231HU,2015,14748.25,Q63,08L,536236.0,173308.0,E01003229,E02000671,A1,E12000007,E09000023,72.0,4.218885937149783,0.15024660083772243,8.127300949089365,8.184565875053998,2.0168509040314895,5.2059653439787965,0.17741687574890505,0.03954966105644416,0.06643137863268904,19.993481197857136,,,,,,,,,,,0.0
5301,SE232JF,2015,10363.0,Q63,08L,536068.0,172532.0,E01003312,E02000679,A1,E12000007,E09000023,111.0,4.570391052603549,0.4027819406656878,6.712966210098647,6.802479569276135,1.6018347271479343,4.577487717141074,0.41153798136567726,0.0029161320424588824,0.07319343515517009,18.369429120242515,,,,,,,,,,,0.0
5302,SE232SG,2015,7028.75,Q63,08L,536551.0,172875.0,E01003314,E02000676,A1,E12000007,E09000023,101.0,3.9914008517081165,0.16466025531219822,8.800446839825412,8.918577390133612,1.9277106106628865,5.399144879476064,0.23451148201067032,0.0,0.17454679777711338,20.63600546930355,,,,,,,,,,,0.0
5303,SE240AU,2015,5790.0,Q63,08K,532045.0,175775.0,E01003077,E02000631,A1,E12000007,E09000022,-7.0,4.779619146328031,0.19935358718419185,9.355673437887253,9.518643218162437,2.371329279040566,6.277328693519472,0.4092575957212136,0.0,0.07569035971029556,23.555531519955906,,,,,,,,,,,0.0
5304,SE249AE,2015,7166.25,Q63,08K,532020.0,173909.0,E01003170,E02000642,A1,E12000007,E09000022,77.0,6.058564287080525,0.10631807482713779,7.622021504516607,7.846466715211766,1.930272532565973,4.694402009434798,0.42598250899065615,0.0018965255651646185,0.18853343158166216,21.06390265367602,,,,,,,,,,,0.0
5305,SE249HJ,2015,7649.0,Q63,08Q,532381.0,174221.0,E01004074,E02000837,A1,E12000007,E09000028,-61.0,3.368984108785652,0.47511776524307386,9.49366580261755,9.578538960282554,1.3758523384372312,5.954651949346283,0.5237514381986497,0.0,0.07489726848110163,21.276896560293448,,,,,,,,,,,0.0
5306,SE249QP,2015,10153.75,Q63,08K,532159.0,174674.0,E01003072,E02000631,A1,E12000007,E09000022,-67.0,5.109256178468981,0.3976541875201503,8.087245068069008,8.209300755526426,1.6716808991557623,5.650060818071101,0.4460605324156055,0.15059226664673636,0.1034371663028536,21.634605637804764,,,,,,,,,,,0.0
5307,SE254QB,2015,12258.0,Q63,07V,534602.0,167704.0,E01001186,E02000207,A1,E12000007,E09000008,-53.0,4.667220257979654,0.14805344462021058,8.9276420979615,9.101992328145274,2.3348762472542277,5.449013184474038,0.41745098127340546,0.07805552202062394,0.023884209876843292,22.196661965767433,,,,,,,,,,,0.0
5308,SE255NT,2015,14906.75,Q63,07V,534547.0,167760.0,E01001186,E02000207,A1,E12000007,E09000008,-53.0,4.306745802803801,0.2406897814503368,8.637485469435267,8.733551445824663,2.4367116613313344,5.438742092867439,0.4600753932297316,0.26730571854884905,0.09552657569502741,21.88382189605615,,,,,,,,,,,0.0
5309,SE255QA,2015,2668.0,Q63,07V,533064.0,167396.0,E01001113,E02000206,A1,E12000007,E09000008,111.0,4.3064553872376665,0.09722339822154509,10.018176805152523,10.200069211640551,3.399334477262127,7.623725969038862,0.48877791232143014,0.0,0.036047238050647246,26.115586355722183,,,,,,,,,,,0.0
5310,SE256AA,2015,2139.5,Q63,07V,533905.0,168546.0,E01001136,E02000200,A1,E12000007,E09000008,37.0,2.605199986355625,0.5835330548779409,10.447384966364863,10.509598413010552,3.315085289450536,6.68148799650417,0.4305841221051414,0.0,0.03391018318912163,24.125488862303964,,,,,,,,,,,0.0
5311,SE256BY,2015,6336.0,Q63,07V,533596.0,168874.0,E01001139,E02000200,A1,E12000007,E09000008,-26.0,3.7544128906569103,0.2590099672179458,11.619743048244956,11.721193154117195,2.9382707166949182,5.535713985253874,0.4421120443659041,0.0,0.04216273774963942,24.65071275830675,,,,,,,,,,,0.0
5312,SE256RA,2015,4787.571428571428,Q63,07V,533027.0,168383.0,E01001154,E02000199,A1,E12000007,E09000008,61.0,4.36873989485908,0.07833092911511738,8.844372987577211,8.984840695614997,2.88956546213497,5.174727795222711,0.4834339846703344,0.0037574209062899225,0.08075399008037665,21.983396182523503,,,,,,,,,,,0.0
5313,SE264TH,2015,14310.5,Q63,08L,536409.0,171843.0,E01003193,E02000681,A1,E12000007,E09000023,96.0,3.9852197849640505,0.1472231197861567,8.74500306972127,8.861012328831304,1.6426716679736904,5.714657562058815,0.23136733937234755,0.037466083798231756,0.05683393969941869,20.6196178867846,,,,,,,,,,,0.0
5314,SE265QW,2015,4001.75,Q63,08L,535413.0,171484.0,E01003328,E02000687,A1,E12000007,E09000023,-81.0,3.2380787180204895,0.19627693851082104,7.90358989913571,8.080491891075797,2.4220140605947256,4.688546470420784,0.21718653173466437,0.0030138637733574444,0.066918300853562,18.84560847413064,,,,,,,,,,,0.0
5315,SE266JQ,2015,11521.0,Q63,08L,534729.0,171946.0,E01003331,E02000685,A1,E12000007,E09000023,52.0,4.269435005365322,0.20094291416769525,8.622200879905694,8.761444527093774,2.1509976589936897,5.248800589935833,0.38570309727513896,0.32712694493119726,0.08319376302759508,21.344450737762653,,,,,,,,,,,0.0
5316,SE270DF,2015,4794.75,Q63,08K,531758.0,172119.0,E01003081,E02000645,A1,E12000007,E09000022,-81.0,5.966195756246422,0.4136257912398876,9.912354250970191,10.048299922874968,2.5788174420109455,6.272561520925525,0.4685784985538563,0.0,0.24623034872561225,25.74807893185161,,,,,,,,,,,0.0
5317,SE279AW,2015,4436.0,Q63,08K,531737.0,172713.0,E01003166,E02000645,A1,E12000007,E09000022,-94.0,4.056462525299029,0.12238182576925256,7.749430811482625,7.801263722384011,3.0771282633187096,5.584582816180291,1.0711112382913017,0.6132303324139811,0.017891927356449115,22.326160723656574,,,,,,,,,,,0.0
5318,SE279DJ,2015,3356.0,Q63,08K,531884.0,172476.0,E01003166,E02000645,A1,E12000007,E09000022,-94.0,3.1696381834910397,0.36962548211606155,11.32100923738455,11.536844452975823,3.322536796278614,7.486873449275085,1.0153628134175723,0.10435058080545438,0.0019511433700148287,27.005231758359646,,,,,,,,,,,0.0
5319,SE280NY,2015,6461.0,Q63,08A,545162.0,179842.0,E01033741,E02000314,A1,E12000007,E09000011,-87.0,4.02441149086178,0.052079711964042874,6.718209376092702,6.732012398764502,1.876661411706845,3.5877141496370633,0.43789347822404306,0.0,0.02157791247613307,16.71077264115828,,,,,,,,,,,0.0
5320,SE288BE,2015,16959.75,Q63,08A,546499.0,180635.0,E01001688,E02000314,A1,E12000007,E09000011,-127.0,4.954581391250257,0.09552541747972158,8.598899124759997,8.68554541606216,2.257439247390568,5.448505300323466,0.39113065531166596,0.016704003838520606,0.010470388229316651,21.84943143165636,,,,,,,,,,,0.0
5321,SE29AT,2015,7900.5,Q63,08A,547025.0,179698.0,E01001575,E02000315,A1,E12000007,E09000011,104.0,4.4901453603479276,0.17553115722598764,8.378268014565196,8.598575462644318,2.6995433390862105,6.962570357658063,0.46439868231589254,0.0,0.19546581310120706,23.390764359278393,,,,,,,,,,,0.0
5322,SE29LH,2015,16177.25,Q63,07N,547430.0,179644.0,E01000470,E02000066,A1,E12000007,E09000004,-104.0,4.791519327874982,0.25502252753355065,8.591010009413443,8.760156862706063,2.205282082205198,5.087065416325355,1.065338030560292,0.0,0.02255012992257721,22.164384247205444,,,,,,,,,,,0.0
5323,SE30EN,2015,12565.75,Q63,08A,540754.0,176417.0,E01001582,E02000333,A1,E12000007,E09000011,-57.0,4.881267406107518,0.2094774063423079,9.252405912824617,9.419485686855241,1.7441229831220972,6.392428974212369,0.6830782326943236,0.03180588221121001,0.0807799002312355,23.36166657154507,,,,,,,,,,,0.0
5324,SE37HB,2015,6572.5,Q63,08A,540361.0,177398.0,E01001581,E02000328,A1,E12000007,E09000011,-71.0,5.319822645971458,0.1536262553208589,10.76572698507394,10.81225565225305,2.4835479487366166,6.759011411435757,0.4472430341825282,0.0,0.10268091779430198,25.97550694790027,,,,,,,,,,,0.0
5325,SE38HQ,2015,1994.3333333333333,Q63,08A,541612.0,176684.0,E01001645,E02000334,A1,E12000007,E09000011,79.0,5.116703607053629,0.17607230541900026,4.132802726082966,4.1462838856078115,0.8232453574119108,3.8618004402536648,1.0896093460837897,0.0,0.013490644606149365,15.213714941829807,,,,,,,,,,,0.0
5326,SE39FA,2015,1070.0,Q63,08A,541043.0,175480.0,E01033726,E02006927,A1,E12000007,E09000011,-24.0,3.0157148107347864,0.04969947676498116,6.960198099637819,7.011432856083249,2.791839362434628,4.944238616942749,0.1638655967700584,0.0,0.0,17.97679071973045,,,,,,,,,,,0.0
5327,SE39RT,2015,10817.5,Q63,08L,539688.0,175640.0,E01003202,E02000661,A1,E12000007,E09000023,-21.0,4.072278286111146,0.17264748972208996,7.245629954216622,7.423521694929936,1.4160380971376574,5.629404117347285,0.7693641598569196,0.0,0.2988275040048199,19.483253845105036,,,,,,,,,,,0.0
5328,SE39YX,2015,4220.25,Q63,08A,541018.0,175543.0,E01033726,E02006927,A1,E12000007,E09000011,-24.0,5.016456041290181,0.09900511716006138,9.782218895112338,9.914204845258384,2.2704637017347444,7.965850123277708,1.401135607457,0.015113022619764814,0.05773886568265863,26.68222845879784,,,,,,,,,,,0.0
5329,SE41JN,2015,12354.25,Q63,08L,537383.0,174943.0,E01003274,E02000666,A1,E12000007,E09000023,-124.0,3.592042531786175,0.28334088797236884,6.4365886088870825,6.536907672551476,1.9294925819716868,4.257012506751244,0.7308948705534101,0.006143195241682528,0.043962867892545034,17.33583424682804,,,,,,,,,,,0.0
5330,SE42LA,2015,9247.75,Q63,08L,536191.0,175055.0,E01003337,E02000662,A1,E12000007,E09000023,-70.0,3.5654751340337705,0.10211767991544164,8.514567243704946,8.577871632514432,2.664189224230474,5.763005700093157,0.35466437095682407,0.4677902419468729,0.126498073499738,21.495113983690974,,,,,,,,,,,0.0
5331,SE42NH,2015,4952.5,Q63,08L,536192.0,176239.0,E01003344,E02000662,A1,E12000007,E09000023,112.0,4.147135443511363,0.29538639103913117,8.385399830271433,8.46095187229962,1.7501615887164992,4.932799429080084,0.6293474030641318,0.0,0.020410715970961297,20.21578212771083,,,,,,,,,,,0.0
5332,SE42PJ,2015,4748.5,Q63,08L,536404.0,174483.0,E01003232,E02000667,A1,E12000007,E09000023,-12.0,3.3481200643996396,0.136852054081072,9.17960420743537,9.258124251220298,2.264260514329644,5.628503621835981,0.6193220132933622,0.0,0.014775686268638536,21.255182519159995,,,,,,,,,,,0.0
5333,SE50BB,2015,3860.0,Q63,08Q,532073.0,177338.0,E01003926,E02000827,A1,E12000007,E09000028,-42.0,3.9799454185214507,0.2425406273662063,10.116173281427432,10.147537907140597,2.947234356799791,5.817693157724533,0.5231320270640801,0.19196878347001226,0.04478666066453363,23.850052278086668,,,,,,,,,,,0.0
5334,SE57AF,2015,10747.75,Q63,08Q,532506.0,176796.0,E01003921,E02000827,A1,E12000007,E09000028,-34.0,5.2016294479919,0.21276224216576653,9.13435326549787,9.332915189071462,2.49341714366198,5.816539232655011,0.34580621020681773,0.2613750951305815,0.05442133412126208,23.66444456088352,,,,,,,,,,,0.0
5335,SE57AQ,2015,5607.0,Q63,08Q,532560.0,176932.0,E01003918,E02000826,A1,E12000007,E09000028,77.0,4.444316994565368,0.19741073601627587,9.063958940218141,9.117540109231914,2.610551074513022,5.884577090860908,0.4517030692587938,0.05295160408277899,0.09797537899270553,22.75905067852906,,,,,,,,,,,0.0
5336,SE57RF,2015,10434.5,Q63,08Q,533152.0,176805.0,E01003911,E02000826,A1,E12000007,E09000028,-122.0,4.084751259837417,0.29363523959124854,8.236208645995145,8.38836652014479,2.6298419179130206,4.850754893777454,0.5482653134662961,0.18689524422006107,0.07299732476815858,20.982510388950285,,,,,,,,,,,0.0
5337,SE58HL,2015,4257.75,Q63,08Q,532814.0,175565.0,E01004047,E02000833,A1,E12000007,E09000028,-56.0,4.457825308802328,0.07465629834339824,10.197541168402509,10.259862663055467,1.7892249315918891,6.2604336431156655,0.7702663317858879,0.0,0.042259035317100735,23.612269176694635,,,,,,,,,,,0.0
5338,SE59NS,2015,5601.75,Q63,08K,532362.0,176242.0,E01003076,E02000631,A1,E12000007,E09000022,94.0,5.103784857777389,0.022281700340653025,11.770496926036378,11.864983850477692,3.2718091484988836,6.728309496633954,0.8405224108191688,0.8264818900308698,0.052012748989535805,28.658173354578604,,,,,,,,,,,0.0
5339,SE61AT,2015,4340.75,Q63,08L,538550.0,173646.0,E01003224,E02000674,A1,E12000007,E09000023,-128.0,4.633760627508071,0.2014730831834851,7.231305609583153,7.36404411813302,2.2757281810765,5.141183254925367,0.2090122316958731,0.0018555629778074668,0.14421125320356845,19.827057059500124,,,,,,,,,,,0.0
5340,SE61BQ,2015,1040.3333333333333,Q63,08L,538463.0,173153.0,E01003217,E02000674,A1,E12000007,E09000023,-53.0,3.5664280530088086,0.01995418660254284,16.63982360966462,16.78909418617195,3.642874539034447,3.904740589887189,0.3125460381695711,0.0,0.014127286854559582,28.23563759287451,,,,,,,,,,,0.0
5341,SE61RB,2015,10639.25,Q63,08L,538955.0,173128.0,E01003217,E02000674,A1,E12000007,E09000023,-53.0,3.5225616957621853,0.1831604515724028,9.707896582456632,9.800871993501355,2.1240200011131654,5.64242812224176,0.5110480379089578,0.030439537712139326,0.05492235164564613,21.814529839811964,,,,,,,,,,,0.0
5342,SE62SP,2015,14562.25,Q63,08L,538225.0,172013.0,E01003348,E02000682,A1,E12000007,E09000023,16.0,3.6600717324061343,0.22303355058125993,6.888524553781246,7.021226117955881,2.3451618202090545,5.717955144412755,0.18399347125791454,0.20237573557268626,0.05855654407526827,19.353817572395688,,,,,,,,,,,0.0
5343,SE63JB,2015,6949.25,Q63,08L,537445.0,172004.0,E01003196,E02000681,A1,E12000007,E09000023,-51.0,4.460714505264804,0.10871161050936352,7.195623031669057,7.285834844493124,2.006281136272414,4.395762607407181,0.12791074016453813,0.046761862673028794,0.09671072958293385,18.431977306784457,,,,,,,,,,,0.0
5344,SE64JH,2015,12426.25,Q63,08L,537820.0,174122.0,E01003322,E02000672,A1,E12000007,E09000023,-8.0,4.321436751220632,0.15927903765985998,7.824067229397881,7.948658038155176,2.3791339857929827,4.9416884449351555,0.4586667884175379,0.4082647245789297,0.0865817787317086,20.61712777076027,,,,,,,,,,,0.0
5345,SE78TX,2015,10403.75,Q63,08A,541673.0,178077.0,E01001588,E02000324,A1,E12000007,E09000011,7.0,5.0838742094396,0.15187052351011357,8.646881958928375,8.717977026017342,2.857091543207844,6.999674486579614,0.5496024747330152,0.0,0.009110965770655463,24.360090263487525,,,,,,,,,,,0.0
5346,SE83QH,2015,8550.5,Q63,08L,536504.0,178642.0,E01003250,E02000653,A1,E12000007,E09000023,108.0,4.793579623949776,0.10879641368019673,7.9339559400733926,7.999548525672883,2.7276637654152704,5.129719846525959,0.21876258676857266,0.032914828677353625,0.06931954828427665,21.01098559069001,,,,,,,,,,,0.0
5347,SE84BG,2015,15657.25,Q63,08L,536809.0,177101.0,E01003303,E02006798,A1,E12000007,E09000023,78.0,2.923151053640425,0.10401189896145764,7.812098590842098,7.948894905718074,2.777937818634841,5.307032953481892,0.3120120767272548,0.08774325537673257,0.20979910625847872,19.460783962540678,,,,,,,,,,,0.0
5348,SE85DA,2015,4652.25,Q63,08L,536857.0,177719.0,E01003251,E02000654,A1,E12000007,E09000023,54.0,3.5381525481642044,0.09478959930265808,10.168465605638659,10.316426471005272,2.817088494974868,6.600783455899529,0.19329765715304104,0.0,0.02323903566109596,23.560538226499574,,,,,,,,,,,0.0
5349,SE91JE,2015,4781.0,Q63,08A,543297.0,174872.0,E01001608,E02000339,A1,E12000007,E09000011,-99.0,4.577435670357012,0.5896949195577169,9.02515103632125,9.185043087735982,1.6131896402617638,5.537960761092921,1.234503938442143,0.01320431547879053,0.27061431546391357,22.751032332926332,,,,,,,,,,,0.0
5350,SE91XY,2015,2370.0,Q63,08A,543056.0,175483.0,E01001606,E02000335,A1,E12000007,E09000011,-51.0,2.5523131593448647,0.40940557020586255,11.299166228808732,11.433530490264417,1.7059247838956522,8.447843106939096,0.8358868498500344,0.0,0.0,25.38490396049993,,,,,,,,,,,0.0
5351,SE92JY,2015,2829.25,Q63,08A,544930.0,174329.0,E01033729,E02000342,A1,E12000007,E09000011,-42.0,4.805096527646321,0.06972021495831486,8.251068020675996,8.520698911773847,2.1385289881082583,7.156545899419066,1.705747353382144,0.0,0.19344002706748317,24.396337895287946,,,,,,,,,,,0.0
5352,SE93AZ,2015,1610.25,Q63,08A,543089.0,172112.0,E01001603,E02000343,A1,E12000007,E09000011,-8.0,5.4383026430116415,0.1112690916354105,9.38059453761274,9.443164185365637,1.6743770573503998,5.568380675953155,2.0593585770918486,0.14628113411901544,0.0,24.441133364527108,,,,,,,,,,,0.0
5353,SE93JD,2015,8664.75,Q63,08A,543235.0,172353.0,E01001599,E02000344,A1,E12000007,E09000011,91.0,5.16097315988723,0.3845809041746581,8.926125766628784,9.026749718656701,2.0892942043900637,6.783450517369538,0.7324614764309442,0.11806712221516096,0.16842570560324618,24.295577103124298,,,,,,,,,,,0.0
5354,SE93PT,2015,6693.5,Q63,08A,544276.0,172651.0,E01001601,E02000344,A1,E12000007,E09000011,-50.0,4.664720443311746,0.035980178206443746,9.124511244559999,9.247543163154054,1.5110724520727963,6.810987479166655,0.3580306099616782,0.0,0.11380466758573203,22.62833432587337,,,,,,,,,,,0.0
5355,SE95DQ,2015,18369.0,Q63,08A,542804.0,174329.0,E01001615,E02000340,A1,E12000007,E09000011,-40.0,5.265429956743009,0.20767890916809892,9.614858847593275,9.691916943698118,1.8510861416503834,6.09487095834581,0.6948001085730588,0.0021000429704951707,0.058675348354697836,23.80788306114897,,,,,,,,,,,0.0
5356,SE95PZ,2015,4821.0,Q63,08A,542628.0,174323.0,E01001615,E02000340,A1,E12000007,E09000011,-40.0,5.972473171015914,0.29492534146572646,8.925069284476365,8.970759211770057,2.0560467282161516,6.817169854143895,0.5866723363847199,0.0,0.08388921788326467,24.698046642996466,,,,,,,,,,,0.0
5357,SE95QA,2015,14796.0,Q63,08A,542605.0,174261.0,E01001615,E02000340,A1,E12000007,E09000011,-40.0,4.723349063189215,0.15316459431269733,9.671805533823946,9.730487190384574,1.6040447004497433,5.691924223135487,0.734865151859641,0.004893325504012527,0.050065011531187,22.64272824883537,,,,,,,,,,,0.0
